ip,date_time,request,step,session,user_id
210-0-71-149.nexnet.,21/Aug/2017:15:26:08,/newfarm/pricelist/,2,137,137
dialup-125.26.221.20,21/Aug/2017:19:53:13,/newfarm/pricelist/,5,144,144
cust0119.qld01.datac,21/Aug/2017:21:41:50,/newfarm/pricelist/,4,148,148
114.a.001.brs.iprimu,21/Aug/2017:23:41:52,/newfarm/pricelist/,8,152,152
203-206-18-174.dyn.i,22/Aug/2017:08:07:53,/newfarm/pricelist/,2,160,160
spider-66-249-66-137.,22/Aug/2017:08:07:55,/newfarm/pricelist/,1,161,161
210-0-71-149.nexnet.,22/Aug/2017:11:20:26,/newfarm/pricelist/,2,176,176
210-0-71-145.nexnet.,22/Aug/2017:11:22:06,/newfarm/pricelist/,2,177,177
144.135.7.65,22/Aug/2017:13:02:30,/newfarm/pricelist/,4,185,185
210-0-71-141.nexnet.,22/Aug/2017:13:56:48,/newfarm/pricelist/,14,187,187
cbd-203-45-149-96.ql,23/Aug/2017:08:32:56,/newfarm/pricelist/,11,216,216
210-0-71-141.nexnet.,23/Aug/2017:12:59:35,/newfarm/pricelist/,7,222,222
210-0-71-141.nexnet.,23/Aug/2017:13:08:05,/newfarm/pricelist/,17,222,222
cust1705.qld01.datac,23/Aug/2017:19:44:39,/newfarm/pricelist/,13,225,225
cbd-147-10-109-30.ql,24/Aug/2017:08:17:46,/newfarm/pricelist/,4,238,238
d220-236-65-239.adsl.,25/Aug/2017:00:24:34,/newfarm/pricelist/,4,256,256
60-240-146-75.tpgi.c,25/Aug/2017:11:38:29,/newfarm/pricelist/,11,261,261
cbd-147-10-92-186.ql,25/Aug/2017:13:27:21,/newfarm/pricelist/,4,263,263
cbd-147-10-92-186.ql,25/Aug/2017:13:31:10,/newfarm/pricelist/,10,263,263
ess-p-144-138-148-35,26/Aug/2017:09:41:45,/newfarm/pricelist/,4,296,296
cbd-203-45-192-127.q,26/Aug/2017:13:44:21,/newfarm/pricelist/,4,303,303
cache.in.com.au,26/Aug/2017:15:23:59,/newfarm/pricelist/,4,305,305
cbd-144-137-149-167.,26/Aug/2017:16:03:01,/newfarm/pricelist/,6,307,307
cbd-147-10-80-62.qld,27/Aug/2017:06:38:34,/newfarm/pricelist/,10,338,338
ce3-mel.netspace.net,27/Aug/2017:07:51:34,/newfarm/pricelist/,4,339,339
cbd-60-231-80-137.ql,27/Aug/2017:16:13:06,/newfarm/pricelist/,4,368,368
211.27.167.207,28/Aug/2017:21:57:17,/newfarm/pricelist/,6,432,432
abyss.brisbane.qld.g,29/Aug/2017:11:29:43,/newfarm/pricelist/,4,474,474
adsl-210-15-203-247.q,29/Aug/2017:13:28:38,/newfarm/pricelist/,13,479,479
ciel.adsl.onthenet.ne,29/Aug/2017:15:48:24,/newfarm/pricelist/,4,487,487
210-55-161-199.dialu,30/Aug/2017:02:51:58,/newfarm/pricelist/,4,515,515
202-172-126-30.cbd.q,30/Aug/2017:16:04:20,/newfarm/pricelist/,5,534,534
cbd-144-131-208-80.q,30/Aug/2017:16:08:54,/newfarm/pricelist/,2,535,535
cbd-144-133-210-189.,01/Sep/2017:11:36:13,/newfarm/pricelist/,5,568,568
d211-31-187-245.adsl.,01/Sep/2017:12:35:15,/newfarm/pricelist/,4,569,569
d211-31-187-245.adsl.,01/Sep/2017:12:36:13,/newfarm/pricelist/,10,569,569
chrax6-a053.dialup.o,01/Sep/2017:17:33:48,/newfarm/pricelist/,4,572,572
220-253-93-132.qld.n,02/Sep/2017:13:28:32,/newfarm/pricelist/,4,577,577
220-253-82-199.qld.n,02/Sep/2017:14:52:09,/newfarm/pricelist/,4,578,578
adsl-24.159.240.220.d,02/Sep/2017:16:58:49,/newfarm/pricelist/,5,581,581
cbd-203-51-201-207.q,02/Sep/2017:20:42:50,/newfarm/pricelist/,5,587,587
webcache2.itc.griffi,03/Sep/2017:15:42:21,/newfarm/pricelist/,4,606,606
ess-p-144-138-79-222,03/Sep/2017:16:31:22,/newfarm/pricelist/,4,608,608
203.18.34.5,04/Sep/2017:11:12:10,/newfarm/pricelist/,4,636,636
cbd-144-136-159-71.q,04/Sep/2017:18:43:02,/newfarm/pricelist/,5,649,649
d220-236-43-168.adsl.,04/Sep/2017:22:33:38,/newfarm/pricelist/,5,661,661
www2.itd.uts.edu.au,05/Sep/2017:09:22:34,/newfarm/pricelist/,4,676,676
61.88.23.146,05/Sep/2017:15:08:43,/newfarm/pricelist/,5,692,692
203.202.23.100,05/Sep/2017:15:49:42,/newfarm/pricelist/,4,697,697
dc-192-85.bpb.bigpon,05/Sep/2017:16:09:00,/newfarm/pricelist/,4,699,699
d211-31-190-243.adsl.,05/Sep/2017:17:49:35,/newfarm/pricelist/,6,706,706
cbd-60-226-12-62.qld,05/Sep/2017:22:12:00,/newfarm/pricelist/,8,711,711
203.202.120.194,06/Sep/2017:10:45:09,/newfarm/pricelist/,4,728,728
bri-pow-pr3.tpgi.com,06/Sep/2017:13:01:58,/newfarm/pricelist/,2,740,740
mynah0.connect.com.a,06/Sep/2017:13:25:48,/newfarm/pricelist/,2,743,743
cbd-138-130-244-77.q,06/Sep/2017:15:41:26,/newfarm/pricelist/,4,765,765
203-206-22-142.dyn.i,06/Sep/2017:21:11:43,/newfarm/pricelist/,5,778,778
203-206-22-142.dyn.i,06/Sep/2017:21:12:24,/newfarm/pricelist/,10,778,778
cbd-203-45-253-10.ql,07/Sep/2017:11:14:55,/newfarm/pricelist/,5,806,806
cbd-143-238-117-215.,07/Sep/2017:19:46:02,/newfarm/pricelist/,4,823,823
107.a.004.brs.iprimu,08/Sep/2017:00:16:42,/newfarm/pricelist/,10,836,836
107.a.004.brs.iprimu,08/Sep/2017:00:17:49,/newfarm/pricelist/,19,836,836
cbd-139-168-171-67.q,08/Sep/2017:15:22:48,/newfarm/pricelist/,8,850,850
ppp115-198.lns1.bne3,08/Sep/2017:20:34:54,/newfarm/pricelist/,5,857,857
cbd-139-168-171-67.q,09/Sep/2017:08:44:11,/newfarm/pricelist/,6,869,869
203.57.223.25,09/Sep/2017:10:36:17,/newfarm/pricelist/,4,871,871
cbd-139-168-171-67.q,09/Sep/2017:12:12:19,/newfarm/pricelist/,7,877,877
220-244-144-238-qld.,09/Sep/2017:14:44:26,/newfarm/pricelist/,7,892,892
bri-pow-pr3.tpgi.com,09/Sep/2017:16:20:22,/newfarm/pricelist/,4,895,895
eth583.qld.aadsl.inte,10/Sep/2017:10:26:39,/newfarm/pricelist/,4,915,915
ess-p-144-138-96-236,10/Sep/2017:12:50:08,/newfarm/pricelist/,4,921,921
squid1.citec.com.au,10/Sep/2017:13:02:22,/newfarm/pricelist/,1,925,925
cbd-139-168-171-67.q,10/Sep/2017:13:34:16,/newfarm/pricelist/,6,926,926
surtek.lnk.telstra.n,10/Sep/2017:13:39:43,/newfarm/pricelist/,4,927,927
cbd-60-231-39-56.qld,10/Sep/2017:15:17:44,/newfarm/pricelist/,4,938,938
203.166.124.5,10/Sep/2017:15:53:57,/newfarm/pricelist/,4,940,940
cbd-138-130-246-19.q,10/Sep/2017:16:29:34,/newfarm/pricelist/,7,943,943
cbd-138-130-222-62.q,10/Sep/2017:16:37:29,/newfarm/pricelist/,4,944,944
cbd-138-130-222-62.q,10/Sep/2017:16:40:28,/newfarm/pricelist/,15,944,944
cbd-60-231-85-18.qld,10/Sep/2017:17:14:43,/newfarm/pricelist/,4,946,946
c210-49-24-254.fitzg,10/Sep/2017:17:56:19,/newfarm/pricelist/,7,948,948
cbd-203-45-190-105.q,10/Sep/2017:19:06:51,/newfarm/pricelist/,4,950,950
cor5-ppp2085.for.adsl,10/Sep/2017:20:20:54,/newfarm/pricelist/,4,953,953
cor5-ppp2085.for.adsl,10/Sep/2017:20:22:28,/newfarm/pricelist/,10,953,953
cbd-60-231-147-146.q,10/Sep/2017:20:54:30,/newfarm/pricelist/,4,954,954
bl5-58-101.adsl.telep,11/Sep/2017:00:16:19,/newfarm/pricelist/,6,957,957
220-245-55-130-qld.t,11/Sep/2017:09:19:21,/newfarm/pricelist/,6,959,959
cbd-203-45-223-227.q,11/Sep/2017:10:22:39,/newfarm/pricelist/,4,960,960
cbd-203-45-223-227.q,11/Sep/2017:10:23:20,/newfarm/pricelist/,11,960,960
210-18-214-5.cust.ie,11/Sep/2017:11:09:11,/newfarm/pricelist/,4,961,961
cbd-60-231-132-57.ql,11/Sep/2017:11:58:11,/newfarm/pricelist/,4,966,966
cbd-60-231-132-57.ql,11/Sep/2017:11:59:13,/newfarm/pricelist/,10,966,966
cbd-60-231-132-57.ql,11/Sep/2017:12:33:27,/newfarm/pricelist/,4,968,968
222-153-155-190.jets,11/Sep/2017:13:12:37,/newfarm/pricelist/,5,969,969
gcccscn.adsl.onthenet,11/Sep/2017:16:02:42,/newfarm/pricelist/,6,975,975
proxy1.library.uq.ed,11/Sep/2017:17:42:27,/newfarm/pricelist/,4,979,979
adsl-220-235-70-98.ql,11/Sep/2017:21:39:22,/newfarm/pricelist/,4,993,993
adsl-220-235-70-98.ql,11/Sep/2017:21:40:48,/newfarm/pricelist/,10,993,993
cbd-138-130-230-84.q,12/Sep/2017:07:55:15,/newfarm/pricelist/,4,1003,1003
60-240-146-220.tpgi.,12/Sep/2017:09:48:46,/newfarm/pricelist/,7,1014,1014
c210-49-46-109.fitzg,13/Sep/2017:11:07:58,/newfarm/pricelist/,5,1049,1049
proxy2-mercury.net.q,13/Sep/2017:13:47:37,/newfarm/pricelist/,4,1051,1051
203.166.253.98,13/Sep/2017:23:59:26,/newfarm/pricelist/,5,1082,1082
220-253-30-55.vic.ne,14/Sep/2017:15:03:45,/newfarm/pricelist/,5,1112,1112
c210-49-71-69.ipswc1,14/Sep/2017:20:23:27,/newfarm/pricelist/,4,1122,1122
203.84.69.21.in-addr,15/Sep/2017:15:19:05,/newfarm/pricelist/,4,1166,1166
adsl-220-235-114-66.s,15/Sep/2017:19:43:33,/newfarm/pricelist/,9,1175,1175
adsl-220-235-114-66.s,15/Sep/2017:19:44:31,/newfarm/pricelist/,15,1175,1175
b3255.static.pacific,16/Sep/2017:10:31:27,/newfarm/pricelist/,4,1194,1194
b3255.static.pacific,16/Sep/2017:10:32:14,/newfarm/pricelist/,10,1194,1194
cbd-147-10-92-80.qld,16/Sep/2017:15:03:25,/newfarm/pricelist/,4,1226,1226
cbd-147-10-92-80.qld,16/Sep/2017:15:15:46,/newfarm/pricelist/,1,1228,1228
cbd-203-51-14-197.ns,16/Sep/2017:16:21:37,/newfarm/pricelist/,6,1230,1230
203.84.69.21.in-addr,16/Sep/2017:19:42:01,/newfarm/pricelist/,8,1239,1239
c220-237-78-13.kelvn,16/Sep/2017:22:41:29,/newfarm/pricelist/,4,1245,1245
proxy1.uq.edu.au,17/Sep/2017:10:18:41,/newfarm/pricelist/,4,1257,1257
cbd-61-9-215-107.qld,17/Sep/2017:11:34:33,/newfarm/pricelist/,4,1259,1259
cbd-143-238-133-184.,17/Sep/2017:13:13:32,/newfarm/pricelist/,7,1265,1265
webcache2.itc.griffi,17/Sep/2017:16:06:48,/newfarm/pricelist/,5,1269,1269
ppp2224.adsl.pacific.,17/Sep/2017:16:10:44,/newfarm/pricelist/,8,1270,1270
c210-49-67-61.rochd3,17/Sep/2017:16:24:35,/newfarm/pricelist/,5,1272,1272
nme-pow-pr2.tpgi.com,18/Sep/2017:10:32:23,/newfarm/pricelist/,3,1297,1297
203-206-21-131.dyn.i,18/Sep/2017:11:17:18,/newfarm/pricelist/,4,1300,1300
220-245-34-114-nsw.t,18/Sep/2017:11:28:08,/newfarm/pricelist/,4,1303,1303
ns.detir.qld.gov.au,18/Sep/2017:14:53:26,/newfarm/pricelist/,4,1316,1316
c220-237-78-13.kelvn,19/Sep/2017:10:13:48,/newfarm/pricelist/,4,1351,1351
cbd000c4176caa7-cm00,19/Sep/2017:12:16:06,/newfarm/pricelist/,4,1357,1357
ctx33.caltex.com.au,19/Sep/2017:13:27:46,/newfarm/pricelist/,5,1361,1361
cbd-138-130-200-223.,19/Sep/2017:13:30:35,/newfarm/pricelist/,4,1363,1363
242.055.adsl.syd.ipri,19/Sep/2017:13:32:47,/newfarm/pricelist/,4,1364,1364
ess-p-144-138-81-56.,19/Sep/2017:16:28:53,/newfarm/pricelist/,4,1374,1374
201-255-70-122.mrse.,19/Sep/2017:18:04:56,/newfarm/pricelist/,5,1381,1381
adsl-202-173-188-99.q,19/Sep/2017:21:35:54,/newfarm/pricelist/,4,1388,1388
220-244-147-226-qld.,19/Sep/2017:22:18:09,/newfarm/pricelist/,5,1389,1389
203.166.253.98,20/Sep/2017:09:23:49,/newfarm/pricelist/,5,1401,1401
cbd-203-51-216-177.q,20/Sep/2017:09:30:37,/newfarm/pricelist/,5,1402,1402
ess-p-144-138-87-240,20/Sep/2017:11:38:25,/newfarm/pricelist/,4,1410,1410
bri-pow-pr3.tpgi.com,20/Sep/2017:13:19:16,/newfarm/pricelist/,5,1412,1412
cbd-143-238-182-212.,20/Sep/2017:14:02:03,/newfarm/pricelist/,4,1414,1414
cbd-61-9-215-107.qld,21/Sep/2017:11:57:30,/newfarm/pricelist/,4,1457,1457
adsl-220-235-253-80.q,21/Sep/2017:20:55:51,/newfarm/pricelist/,5,1473,1473
host-202-47-115-82.g,22/Sep/2017:14:33:42,/newfarm/pricelist/,4,1496,1496
202.47.53.57,23/Sep/2017:14:12:08,/newfarm/pricelist/,4,1560,1560
cbd-138-130-240-103.,23/Sep/2017:16:11:01,/newfarm/pricelist/,4,1563,1563
c210-49-67-61.rochd3,23/Sep/2017:17:18:49,/newfarm/pricelist/,8,1564,1564
c220-237-94-169.ipsw,23/Sep/2017:20:30:01,/newfarm/pricelist/,18,1572,1572
cbd-203-51-197-21.ql,24/Sep/2017:08:56:31,/newfarm/pricelist/,4,1591,1591
surtek.lnk.telstra.n,24/Sep/2017:10:36:34,/newfarm/pricelist/,1,1606,1606
cbd-60-231-124-63.ql,24/Sep/2017:17:57:45,/newfarm/pricelist/,4,1627,1627
c210-49-128-19.fitzg,24/Sep/2017:19:41:03,/newfarm/pricelist/,6,1629,1629
c210-49-128-19.fitzg,24/Sep/2017:19:44:50,/newfarm/pricelist/,16,1629,1629
brisinsite2.pmpdigit,25/Sep/2017:09:26:04,/newfarm/pricelist/,4,1660,1660
220-253-91-40.qld.ne,25/Sep/2017:10:14:48,/newfarm/pricelist/,5,1670,1670
ppp30-115.lns1.syd2.,25/Sep/2017:14:25:52,/newfarm/pricelist/,5,1686,1686
c220-237-78-13.kelvn,25/Sep/2017:14:30:06,/newfarm/pricelist/,4,1687,1687
c210-49-79-232.ipswc,25/Sep/2017:17:23:28,/newfarm/pricelist/,4,1697,1697
cbd-144-133-211-1.ql,25/Sep/2017:20:49:42,/newfarm/pricelist/,4,1704,1704
cor6-ppp118.for.adsl.,26/Sep/2017:08:57:48,/newfarm/pricelist/,2,1723,1723
c220-237-78-146.kelv,26/Sep/2017:09:36:34,/newfarm/pricelist/,4,1737,1737
cbd-144-137-146-213.,26/Sep/2017:10:24:11,/newfarm/pricelist/,4,1741,1741
cbd-203-51-16-137.ns,26/Sep/2017:10:56:35,/newfarm/pricelist/,9,1745,1745
cbd-203-45-207-6.qld,26/Sep/2017:11:29:16,/newfarm/pricelist/,5,1747,1747
chtax17-070.dialup.o,26/Sep/2017:12:18:35,/newfarm/pricelist/,4,1748,1748
220-253-105-48.tas.n,26/Sep/2017:12:51:38,/newfarm/pricelist/,4,1750,1750
nsw-210-211-69-014.d,26/Sep/2017:15:44:37,/newfarm/pricelist/,5,1765,1765
aadsl-67-238.swiftadsl,26/Sep/2017:21:08:57,/newfarm/pricelist/,4,1777,1777
cbd-203-45-198-163.q,27/Sep/2017:13:49:46,/newfarm/pricelist/,6,1807,1807
cbd-203-63-194-151.e,27/Sep/2017:16:12:24,/newfarm/pricelist/,4,1812,1812
cache5.syd.ops.aspac,28/Sep/2017:01:33:55,/newfarm/pricelist/,5,1817,1817
cbd-144-133-214-98.q,28/Sep/2017:13:50:17,/newfarm/pricelist/,5,1829,1829
bri-pr1.tpgi.com.au,28/Sep/2017:17:03:31,/newfarm/pricelist/,4,1834,1834
ess-p-144-138-69-93.,28/Sep/2017:17:30:24,/newfarm/pricelist/,7,1835,1835
ess-p-144-138-69-93.,28/Sep/2017:17:31:37,/newfarm/pricelist/,12,1835,1835
cbd-60-231-95-53.qld,28/Sep/2017:20:15:13,/newfarm/pricelist/,8,1842,1842
cbd-144-131-212-106.,29/Sep/2017:12:07:11,/newfarm/pricelist/,29,1887,1887
cbd-144-131-212-106.,29/Sep/2017:12:07:34,/newfarm/pricelist/,30,1887,1887
cbd-144-133-217-37.q,29/Sep/2017:13:46:28,/newfarm/pricelist/,5,1889,1889
wooax17-a133.dialup.,29/Sep/2017:15:09:43,/newfarm/pricelist/,5,1891,1891
adsl-202-173-145-138.,29/Sep/2017:15:58:13,/newfarm/pricelist/,5,1892,1892
cbd-143-238-175-249.,29/Sep/2017:22:03:04,/newfarm/pricelist/,8,1898,1898
058.a.001.cns.iprimu,30/Sep/2017:16:40:24,/newfarm/pricelist/,4,1921,1921
chrax9-b015.dialup.o,30/Sep/2017:17:31:23,/newfarm/pricelist/,6,1922,1922
chrax9-b015.dialup.o,30/Sep/2017:17:37:37,/newfarm/pricelist/,14,1922,1922
cbd-144-137-148-31.q,31/Sep/2017:01:08:28,/newfarm/pricelist/,5,1931,1931
220-244-216-214-qld.,31/Sep/2017:03:16:44,/newfarm/pricelist/,4,1932,1932
spider-66-249-66-102.,04/Sep/2017:07:16:45,/newfarm/privacy/default.asp,2,616,616
195.153.219.170,20/Aug/2017:01:02:06,/newfarm/specials,3,65,65
114.a.001.brs.iprimu,21/Aug/2017:23:42:06,/newfarm/specials,9,152,152
203-206-18-174.dyn.i,22/Aug/2017:08:07:42,/newfarm/specials,4,158,158
210-0-71-145.nexnet.,22/Aug/2017:11:23:29,/newfarm/specials,10,177,177
c210-49-70-237.ipswc,22/Aug/2017:19:31:10,/newfarm/specials,3,193,193
c210-49-70-237.ipswc,22/Aug/2017:19:31:20,/newfarm/specials,6,193,193
cbd-203-45-149-96.ql,23/Aug/2017:08:32:27,/newfarm/specials,8,216,216
cust1705.qld01.datac,23/Aug/2017:19:48:38,/newfarm/specials,17,225,225
cbd-147-10-80-62.qld,27/Aug/2017:06:38:07,/newfarm/specials,5,338,338
cbd-60-231-80-137.ql,27/Aug/2017:16:14:31,/newfarm/specials,2,370,370
abyss.brisbane.qld.g,29/Aug/2017:11:33:04,/newfarm/specials,8,474,474
cbd-144-131-208-80.q,30/Aug/2017:16:09:59,/newfarm/specials,6,535,535
cbd-144-133-210-189.,01/Sep/2017:11:36:40,/newfarm/specials,9,568,568
d211-31-187-245.adsl.,01/Sep/2017:12:35:59,/newfarm/specials,7,569,569
220-253-93-132.qld.n,02/Sep/2017:13:28:38,/newfarm/specials,5,577,577
cbd-203-51-248-247.q,02/Sep/2017:15:16:35,/newfarm/specials,3,579,579
d220-236-43-168.adsl.,04/Sep/2017:22:33:49,/newfarm/specials,8,661,661
user-3504.l5.c3.adsl.,05/Sep/2017:08:18:46,/newfarm/specials,3,669,669
client-200.106.108.1,05/Sep/2017:08:41:09,/newfarm/specials,4,671,671
dc-192-85.bpb.bigpon,05/Sep/2017:16:09:47,/newfarm/specials,6,699,699
cbd-60-226-12-62.qld,05/Sep/2017:22:12:03,/newfarm/specials,11,711,711
bri-pow-pr3.tpgi.com,06/Sep/2017:13:05:38,/newfarm/specials,6,740,740
bri-pow-pr3.tpgi.com,06/Sep/2017:13:06:12,/newfarm/specials,11,740,740
mynah0.connect.com.a,06/Sep/2017:13:26:56,/newfarm/specials,2,745,745
203-206-22-142.dyn.i,06/Sep/2017:21:12:18,/newfarm/specials,7,778,778
cbd-203-45-253-10.ql,07/Sep/2017:11:12:39,/newfarm/specials,3,806,806
cbd-203-45-253-10.ql,07/Sep/2017:11:15:23,/newfarm/specials,6,806,806
107.a.004.brs.iprimu,08/Sep/2017:00:17:35,/newfarm/specials,15,836,836
eth583.qld.aadsl.inte,10/Sep/2017:10:26:51,/newfarm/specials,5,915,915
cbd-139-168-171-67.q,10/Sep/2017:13:34:19,/newfarm/specials,7,926,926
cbd-138-130-246-19.q,10/Sep/2017:16:31:22,/newfarm/specials,11,943,943
cbd-138-130-222-62.q,10/Sep/2017:16:40:17,/newfarm/specials,11,944,944
cbd-138-130-222-62.q,10/Sep/2017:16:40:26,/newfarm/specials,13,944,944
c210-49-24-254.fitzg,10/Sep/2017:17:55:59,/newfarm/specials,3,948,948
cor5-ppp2085.for.adsl,10/Sep/2017:20:22:06,/newfarm/specials,7,953,953
cbd-60-231-147-146.q,10/Sep/2017:20:55:38,/newfarm/specials,7,954,954
bl5-58-101.adsl.telep,11/Sep/2017:00:16:01,/newfarm/specials,3,957,957
220-245-55-130-qld.t,11/Sep/2017:09:20:21,/newfarm/specials,10,959,959
cbd-203-45-223-227.q,11/Sep/2017:10:23:12,/newfarm/specials,7,960,960
210-18-214-5.cust.ie,11/Sep/2017:11:09:59,/newfarm/specials,9,961,961
proxy1.library.uq.ed,11/Sep/2017:17:43:23,/newfarm/specials,6,979,979
proxy1.library.uq.ed,11/Sep/2017:17:49:09,/newfarm/specials,1,981,981
60-240-146-220.tpgi.,12/Sep/2017:09:49:00,/newfarm/specials,8,1014,1014
c210-49-46-109.fitzg,13/Sep/2017:11:08:03,/newfarm/specials,7,1049,1049
c210-49-71-69.ipswc1,14/Sep/2017:20:23:50,/newfarm/specials,7,1122,1122
observator.rdspt.ro,14/Sep/2017:22:47:52,/newfarm/specials,3,1127,1127
adsl-220-235-114-66.s,15/Sep/2017:19:44:15,/newfarm/specials,12,1175,1175
b3255.static.pacific,16/Sep/2017:10:32:05,/newfarm/specials,7,1194,1194
cbd-147-10-92-80.qld,16/Sep/2017:15:03:54,/newfarm/specials,9,1226,1226
203.84.69.21.in-addr,16/Sep/2017:19:42:06,/newfarm/specials,9,1239,1239
cbd-61-9-215-107.qld,17/Sep/2017:11:35:08,/newfarm/specials,7,1259,1259
cbd-61-9-215-107.qld,17/Sep/2017:11:35:52,/newfarm/specials,12,1259,1259
ppp2224.adsl.pacific.,17/Sep/2017:16:10:41,/newfarm/specials,6,1270,1270
c210-49-67-61.rochd3,17/Sep/2017:16:24:41,/newfarm/specials,7,1272,1272
cbd000c4176caa7-cm00,19/Sep/2017:12:16:43,/newfarm/specials,8,1357,1357
cbd-138-130-200-223.,19/Sep/2017:13:30:48,/newfarm/specials,5,1363,1363
adsl-202-173-188-99.q,19/Sep/2017:21:37:18,/newfarm/specials,7,1388,1388
cbd-61-9-215-107.qld,21/Sep/2017:11:58:20,/newfarm/specials,8,1457,1457
c210-49-128-19.fitzg,24/Sep/2017:19:43:38,/newfarm/specials,8,1629,1629
brisinsite2.pmpdigit,25/Sep/2017:09:27:48,/newfarm/specials,2,1662,1662
webcache2.itc.griffi,26/Sep/2017:10:40:57,/newfarm/specials,3,1743,1743
cbd-203-51-16-137.ns,26/Sep/2017:10:56:26,/newfarm/specials,6,1745,1745
nsw-210-211-69-014.d,26/Sep/2017:15:47:00,/newfarm/specials,7,1765,1765
220-253-105-48.tas.n,26/Sep/2017:16:01:34,/newfarm/specials,1,1767,1767
cbd-203-45-198-163.q,27/Sep/2017:13:49:44,/newfarm/specials,4,1807,1807
cbd-203-63-194-151.e,27/Sep/2017:16:17:25,/newfarm/specials,7,1812,1812
cache5.syd.ops.aspac,28/Sep/2017:01:38:01,/newfarm/specials,8,1817,1817
cbd-144-133-214-98.q,28/Sep/2017:13:50:34,/newfarm/specials,6,1829,1829
ess-p-144-138-69-93.,28/Sep/2017:17:31:26,/newfarm/specials,9,1835,1835
cbd-144-131-212-106.,29/Sep/2017:12:12:00,/newfarm/specials,43,1887,1887
cbd-143-238-175-249.,29/Sep/2017:22:02:43,/newfarm/specials,4,1898,1898
msnbot.msn.com,19/Aug/2017:07:51:10,/newfarm/specials/,6,7,7
195.153.219.170,20/Aug/2017:01:02:07,/newfarm/specials/,4,65,65
dialup-125.26.221.20,21/Aug/2017:19:52:35,/newfarm/specials/,3,144,144
114.a.001.brs.iprimu,21/Aug/2017:23:42:07,/newfarm/specials/,10,152,152
msnbot.msn.com,22/Aug/2017:03:16:25,/newfarm/specials/,1,156,156
